19,18,1,3,2
19,18,0,2,1
19,18,1,4,3
19,13,1,4,3
19,13,0,2,3
19,12,1,3,3
19,12,1,4,3
19,12,0,2,3
19,6,1,3,1
19,6,0,2,1
19,6,1,4,3
19,2,0,2,1
19,2,1,4,3
20,2,1,2,2
20,2,1,4,5
20,2,0,3,3
20,8,1,2,2
20,8,1,4,2
20,8,0,3,2
20,9,0,3,2
20,9,1,4,4
20,15,1,2,2
20,15,1,4,4
20,19,1,2,2
20,19,1,4,2
20,19,0,3,2
20,19,1,3,3
20,19,1,2,1
20,15,1,3,3
20,15,1,2,1
20,9,1,3,3
20,9,0,4,1
20,8,1,3,3
20,8,0,4,2
20,2,1,3,3
20,2,1,2,3
21,2,0,2,3
21,2,1,4,3
21,2,1,3,3
21,6,0,2,3
21,6,1,4,3
21,6,1,3,3
21,11,1,4,3
21,11,1,3,5
21,16,1,4,3
21,16,1,3,3
21,17,0,2,3
21,17,1,4,3
21,17,1,3,3
21,17,0,4,3
21,17,1,2,3
21,16,1,2,3
21,11,0,4,3
21,11,1,3,3
21,11,1,2,3
21,6,0,4,3
21,2,1,2,3
21,2,0,4,3
22,5,1,4,1
22,8,1,3,3
22,8,0,2,2
22,8,1,4,3
22,9,0,2,1
22,9,1,4,3
22,9,1,3,1
22,13,0,2,1
22,13,1,3,2
22,13,1,4,2
22,18,0,2,3
22,18,1,3,2
22,18,1,4,3
22,18,0,4,2
22,18,1,2,2
22,13,1,2,2
22,13,0,4,2
22,9,1,2,2
22,9,1,3,2
22,8,0,4,2
22,8,1,2,2
22,8,1,3,2
22,5,1,3,2
22,5,0,4,2
23,0,1,2,4
23,0,1,3,4
23,6,0,4,4
23,6,1,2,4
23,12,1,2,2
23,12,1,3,3
23,12,0,4,2
23,13,1,2,2
23,18,1,3,4
23,18,0,4,4
23,18,1,2,1
23,18,0,3,1
23,18,1,4,1
23,12,1,4,1
23,6,0,3,1
23,6,1,2,1
23,6,1,4,1
23,0,1,4,3
23,0,1,2,3
23,0,0,3,3
24,3,0,4,1
24,3,1,2,1
24,3,1,3,3
24,7,1,3,3
24,7,1,2,3
24,7,0,4,2
24,10,1,3,3
24,10,0,4,2
24,13,1,2,2
24,13,0,4,2
24,17,1,2,2
24,17,1,4,3
24,17,0,2,1
24,17,1,3,3
24,13,1,4,3
24,13,0,2,1
24,7,1,4,3
24,7,0,2,1
24,3,1,3,1
24,3,0,2,1
24,3,1,4,2
25,3,1,3,2
25,3,1,2,3
25,3,0,4,2
25,7,1,3,3
25,10,1,2,4
25,10,1,3,1
25,10,0,4,2
25,15,1,2,4
25,15,0,4,2
25,18,1,2,2
25,18,0,4,2
25,18,1,3,1
25,18,1,4,1
25,15,1,4,1
25,15,0,2,1
25,10,1,4,1
25,7,1,4,1
25,3,1,4,1
25,3,0,2,2
26,0,1,4,5
26,7,1,2,2
26,7,1,4,5
26,9,0,3,2
26,9,1,2,3
26,15,0,3,4
26,17,1,4,5
26,17,0,3,2
26,17,1,2,2
26,17,0,4,3
26,17,1,2,1
26,17,1,3,2
26,15,0,4,3
26,15,1,3,3
26,9,0,4,3
26,9,1,3,2
26,9,1,2,1
26,7,1,3,2
26,7,0,4,3
26,0,0,4,3
27,3,1,4,2
27,3,0,3,1
27,8,1,2,2
27,8,1,4,4
27,8,0,3,3
27,12,1,2,2
27,12,1,4,3
27,12,0,3,1
27,16,1,2,2
27,16,1,4,4
27,16,0,3,3
27,17,1,4,3
27,17,0,3,1
27,17,1,2,1
27,17,1,4,2
27,17,1,3,1
27,17,0,2,1
27,16,1,3,2
27,16,0,2,1
27,16,1,4,3
27,12,1,4,1
27,12,0,2,1
27,12,1,3,1
27,8,0,2,2
27,8,1,3,1
27,8,1,4,3
27,3,1,3,1
27,3,0,2,1
27,3,1,4,1
28,3,0,2,1
28,7,0,2,2
28,7,1,4,2
28,7,1,3,2
28,11,1,4,5
28,14,1,3,2
28,14,0,2,1
28,14,1,4,2
28,18,0,2,2
28,18,1,4,5
28,18,1,3,2
28,18,1,2,1
28,14,1,4,3
28,14,0,3,3
28,14,1,2,2
28,11,1,4,3
28,11,0,3,3
28,11,1,2,2
28,7,1,4,3
28,7,0,3,1
28,3,0,3,1
28,3,1,2,1
29,0,1,3,3
29,0,0,2,3
29,0,1,4,5
29,6,0,2,2
29,6,1,4,5
29,6,1,3,4
29,9,1,3,4
29,15,1,4,5
29,15,1,3,3
29,19,0,2,3
29,19,1,4,5
29,19,1,3,3
29,19,0,4,2
29,19,1,3,2
29,19,1,2,2
29,15,1,2,1
29,15,0,4,3
29,9,0,4,3
29,9,1,2,1
29,9,1,3,1
29,6,1,3,2
29,6,0,4,3
29,6,1,2,2
29,0,1,2,1
29,0,0,4,3
30,0,0,2,2
30,0,1,4,5
30,0,1,3,5
30,6,0,2,1
30,6,1,4,5
30,9,0,2,2
30,9,1,3,5
30,9,1,4,5
30,14,0,2,5
30,14,1,3,5
30,14,1,4,5
30,19,1,3,5
30,19,1,4,5
30,19,1,3,3
30,19,1,2,3
30,14,1,3,3
30,9,1,3,1
30,9,1,2,3
30,9,0,4,3
30,6,0,4,3
30,6,1,2,3
30,6,1,3,3
30,0,1,2,1
30,0,0,4,3
30,0,1,3,3
31,2,1,2,4
31,2,1,3,5
31,2,0,4,4
31,8,1,2,1
31,8,0,4,2
31,8,1,3,3
31,10,1,2,2
31,13,1,3,5
31,13,0,4,4
31,13,1,2,5
31,19,1,3,3
31,19,0,4,2
31,19,1,2,1
31,19,1,4,3
31,19,0,2,1
31,13,1,3,3
31,13,0,2,3
31,10,1,3,3
31,10,1,4,3
31,10,0,2,1
31,8,1,4,3
31,8,0,2,1
31,2,1,4,3
31,2,0,2,1
32,3,1,2,3
32,3,1,3,2
32,6,1,2,3
32,6,0,4,3
32,12,1,2,3
32,12,0,4,3
32,12,1,3,3
32,13,1,2,3
32,13,0,4,3
32,13,1,3,3
32,18,1,3,3
32,18,1,2,3
32,18,0,4,3
32,18,0,3,2
32,18,1,2,1
32,18,1,4,3
32,13,0,3,1
32,13,1,2,1
32,12,0,3,2
32,12,1,4,3
32,12,1,2,2
32,6,0,3,2
32,6,1,4,3
32,6,1,2,1
32,3,1,4,3
33,4,0,3,3
33,4,1,4,4
33,6,1,2,2
33,6,0,3,3
33,6,1,4,3
33,12,1,2,3
33,12,1,4,3
33,14,1,2,3
33,14,1,4,2
33,18,0,3,2
33,18,1,2,2
33,18,1,3,2
33,18,0,2,1
33,18,1,4,1
33,14,1,4,1
33,14,1,3,2
33,14,0,2,1
33,12,1,4,1
33,12,0,2,1
33,6,1,3,2
33,6,0,2,2
33,4,1,4,1
33,4,1,3,3
34,4,0,4,2
34,4,1,3,2
34,4,1,2,1
34,6,1,3,5
34,6,1,2,4
34,6,0,4,5
34,9,1,3,3
34,9,0,4,2
34,15,0,4,3
34,15,1,2,1
34,19,0,4,5
34,19,1,3,5
34,19,1,2,5
34,19,1,4,3
34,15,1,3,3
34,15,0,2,2
34,15,1,4,3
34,9,1,4,3
34,6,0,2,3
34,6,1,4,3
34,6,1,3,1
34,4,1,3,1
34,4,1,4,1
34,4,0,2,1
35,5,0,2,1
35,5,1,4,4
35,5,1,3,2
35,8,0,2,4
35,8,1,3,4
35,9,1,4,5
35,16,1,4,4
35,16,0,2,2
35,17,1,4,4
35,17,1,3,3
35,17,0,4,1
35,17,1,3,2
35,16,1,3,3
35,16,1,2,2
35,9,1,2,2
35,9,0,4,3
35,9,1,3,3
35,8,1,2,2
35,8,0,4,3
35,5,1,2,1
35,5,0,4,1
36,2,0,2,2
36,2,1,3,4
36,8,0,2,1
36,8,1,4,4
36,9,0,2,3
36,13,0,2,3
36,13,1,4,5
36,17,1,3,4
36,17,1,4,4
36,13,1,4,3
36,13,0,3,3
36,9,1,4,3
36,9,0,3,2
36,9,1,2,1
36,2,1,4,3
37,1,1,2,4
37,1,1,4,4
37,8,1,2,5
37,8,1,4,4
37,8,0,3,2
37,12,1,2,5
37,12,1,4,5
37,12,0,3,2
37,14,1,2,5
37,14,0,3,3
37,19,1,2,4
37,19,1,4,2
37,19,0,3,2
37,19,1,2,3
37,14,1,3,2
37,14,1,2,2
37,12,0,4,3
37,12,1,2,3
37,8,0,4,3
37,8,1,3,2
37,8,1,2,1
37,1,1,3,1
37,1,0,4,1
37,1,1,2,3
38,5,0,2,1
38,5,1,3,2
38,7,1,4,2
38,7,1,3,1
38,12,0,2,4
38,12,1,4,4
38,12,1,3,4
38,14,1,3,4
38,14,1,4,4
38,17,0,2,4
38,17,1,3,4
38,17,1,4,5
38,17,1,2,3
38,14,1,2,3
38,14,0,4,3
38,12,1,2,3
38,7,0,4,1
38,5,1,2,1
38,5,0,4,3
38,5,1,3,1
39,0,1,2,1
39,0,1,3,3
39,0,0,4,5
39,8,1,3,5
39,8,1,2,4
39,9,1,2,1
39,9,0,4,3
39,15,1,2,3
39,15,0,4,5
39,15,1,3,4
39,18,1,2,2
39,18,1,3,3
39,18,0,4,5
39,18,0,2,2
39,15,1,4,3
39,15,1,3,3
39,8,0,2,3
39,8,1,4,3
39,8,1,3,3
39,0,1,4,3
39,0,1,3,2
40,0,0,4,1
40,8,0,4,4
40,8,1,3,4
40,10,1,3,2
40,10,0,4,3
40,10,1,2,1
40,14,1,3,1
40,19,1,2,5
40,19,1,4,3
40,19,1,3,1
40,14,1,4,3
40,14,0,2,3
40,10,0,2,1
40,10,1,4,3
40,8,0,2,3
40,0,0,2,1
40,0,1,4,3
41,5,0,3,4
41,5,1,4,4
41,8,1,2,2
41,8,0,3,4
41,8,1,4,4
41,11,0,3,3
41,11,1,2,2
41,13,1,2,2
41,13,0,3,3
41,13,1,4,3
41,18,1,2,2
41,18,0,3,4
41,18,1,4,5
41,18,1,3,3
41,18,1,2,1
41,18,0,4,3
41,13,0,4,3
41,13,1,3,2
41,11,1,2,1
41,8,1,3,3
41,8,0,4,3
41,8,1,2,1
41,5,1,2,1
41,5,0,4,3
41,5,1,3,2
42,4,0,3,4
42,4,1,4,5
42,8,0,3,4
42,8,1,4,4
42,12,0,3,5
42,12,1,2,1
42,14,1,2,4
42,14,0,3,4
42,14,1,4,4
42,19,0,3,4
42,19,1,4,3
42,19,0,4,2
42,14,0,4,2
42,14,1,3,2
42,12,0,4,2
42,12,1,2,2
42,12,1,3,2
42,8,1,3,2
42,8,0,4,2
42,8,1,2,2
42,4,0,4,2
42,4,1,2,2
43,4,0,4,5
43,4,1,3,5
43,7,0,4,4
43,7,1,3,4
43,10,1,2,4
43,10,0,4,4
43,16,0,4,5
43,16,1,2,5
43,18,1,2,1
43,18,0,4,2
43,18,1,3,4
43,18,1,4,3
43,18,1,2,3
43,16,1,4,3
43,16,0,3,3
43,16,1,2,3
43,10,1,4,3
43,10,1,2,3
43,10,0,3,3
43,7,1,4,3
43,7,1,2,3
43,4,0,3,3
43,4,1,2,3
43,4,1,4,3
44,0,1,2,1
44,8,1,2,2
44,8,1,4,3
44,8,0,3,1
44,10,0,3,3
44,10,1,2,2
44,16,1,4,3
44,16,0,3,2
44,19,1,2,3
44,19,1,4,4
44,19,0,3,4
44,19,0,4,3
44,19,1,3,3
44,16,1,3,3
44,16,1,2,3
44,16,0,4,3
44,10,1,3,3
44,10,1,2,3
44,10,0,4,3
44,8,1,3,3
44,8,1,2,3
44,8,0,4,3
44,0,0,4,3
44,0,1,3,3
45,2,0,2,3
45,2,1,4,5
45,2,1,3,3
45,8,0,2,2
45,8,1,4,5
45,10,0,2,3
45,10,1,4,5
45,10,1,3,4
45,16,0,2,2
45,16,1,3,3
45,19,1,3,2
45,19,0,2,2
45,19,1,4,3
45,19,0,4,1
45,19,1,3,1
45,16,1,3,2
45,16,1,2,1
45,16,0,4,3
45,10,0,4,3
45,10,1,3,3
45,8,1,3,1
45,8,1,2,1
45,8,0,4,2
45,2,0,4,3
46,5,1,3,1
46,5,0,4,1
46,7,1,3,5
46,7,1,2,5
46,7,0,4,5
46,12,1,2,5
46,12,0,4,5
46,12,1,3,5
46,15,0,4,3
46,15,1,3,5
46,17,1,2,1
46,17,1,3,3
46,17,1,4,2
46,17,1,3,2
46,17,0,2,1
46,15,1,3,3
46,15,0,2,3
46,15,1,4,3
46,12,1,3,3
46,12,0,2,3
46,12,1,4,3
46,7,1,4,2
46,7,0,2,1
46,7,1,3,2
46,5,0,2,1
46,5,1,4,2
46,5,1,3,2
47,4,0,4,4
47,4,1,3,3
47,4,1,2,4
47,7,0,4,2
47,12,1,3,3
47,12,1,2,2
47,12,0,4,2
47,14,1,3,3
47,14,1,2,2
47,14,0,4,2
47,17,1,3,3
47,17,1,2,2
47,17,0,2,1
47,17,1,3,1
47,14,1,4,1
47,14,1,3,1
47,12,0,2,1
47,12,1,4,2
47,12,1,3,2
47,7,1,3,1
47,4,0,2,1
47,4,1,4,3
48,0,0,3,2
48,0,1,2,2
48,0,1,4,2
48,7,1,4,4
48,11,1,4,4
48,11,0,3,4
48,11,1,2,4
48,16,1,2,4
48,16,0,3,3
48,16,1,4,4
48,19,1,2,2
48,19,1,4,2
48,19,0,4,3
48,19,1,3,3
48,16,0,4,3
48,16,1,2,3
48,16,1,3,3
48,11,1,3,3
48,11,1,2,2
48,7,0,4,3
48,7,1,3,3
48,7,1,2,3
48,0,0,4,3
48,0,1,3,3
48,0,1,2,3
49,0,1,2,5
49,0,0,4,4
49,0,1,3,5
49,6,1,3,5
49,11,1,2,1
49,11,0,4,1
49,14,1,2,5
49,14,1,3,5
49,18,1,2,3
49,14,1,4,2
49,14,1,2,3
49,14,0,3,3
49,11,0,3,3
49,6,1,2,3
49,6,1,4,3
49,6,0,3,3
49,0,1,2,1
49,0,0,3,3
50,4,1,2,2
50,4,0,3,3
50,7,1,4,4
50,7,0,3,2
50,9,0,3,4
50,9,1,2,3
50,9,1,4,4
50,16,1,4,5
50,16,0,3,3
50,19,1,2,2
50,19,1,4,4
50,19,0,3,2
50,19,1,4,2
50,19,0,2,1
50,19,1,3,1
50,16,1,3,3
50,16,0,2,3
50,16,1,4,3
50,9,1,4,3
50,9,1,3,2
50,9,0,2,2
50,7,1,4,3
50,7,1,3,2
50,7,0,2,1
50,4,1,4,3
50,4,1,3,3
50,4,0,2,2
51,4,1,2,5
51,4,0,4,5
51,4,1,3,5
51,6,0,4,3
51,6,1,3,3
51,13,1,3,2
51,13,1,2,3
51,13,0,4,5
51,17,1,2,3
51,17,0,4,4
51,17,1,3,2
51,17,1,4,2
51,17,1,3,1
51,17,0,2,1
51,13,0,2,3
51,13,1,4,3
51,13,1,3,3
51,10,0,2,3
51,10,1,4,3
51,6,0,2,2
51,6,1,3,1
51,6,1,4,3
51,4,0,2,3
51,4,1,4,3
51,4,1,3,3
52,2,1,3,4
52,8,1,2,1
52,8,0,4,1
52,8,1,3,1
52,10,1,2,2
52,10,1,3,4
52,13,1,2,4
52,13,0,4,4
52,18,1,2,4
52,18,0,4,4
52,18,1,3,2
52,18,1,4,3
52,18,0,2,3
52,13,1,4,3
52,13,1,3,3
52,13,0,2,3
52,10,1,4,3
52,10,1,3,3
52,10,0,2,1
52,8,0,2,1
52,2,1,3,3
52,2,0,2,3
52,2,1,4,3
53,5,0,4,3
53,5,1,2,2
53,6,1,2,2
53,9,1,3,3
53,9,1,2,3
53,9,0,4,3
53,15,1,2,4
53,15,1,3,3
53,15,0,4,3
53,18,1,3,3
53,18,1,4,3
53,18,0,2,1
53,18,1,3,2
53,15,1,4,3
53,15,1,3,2
53,15,0,2,2
53,9,1,4,1
53,6,1,4,3
53,6,1,3,2
53,5,1,4,3
53,5,1,3,2
54,2,1,4,5
54,2,1,3,5
54,7,0,2,4
54,7,1,4,4
54,7,1,3,4
54,9,1,3,2
54,9,0,2,1
54,9,1,4,1
54,13,1,3,5
54,13,0,2,5
54,17,1,4,2
54,17,1,3,1
54,17,0,2,1
54,17,0,4,1
54,17,1,2,1
54,13,0,4,3
54,13,1,3,3
54,13,1,2,3
54,9,0,4,1
54,9,1,3,1
54,9,1,2,1
54,2,0,4,2
54,2,1,3,2
54,2,1,2,2
55,1,0,4,1
55,1,1,2,1
55,1,1,3,5
55,6,1,3,5
55,6,1,2,5
55,6,0,4,4
55,11,0,4,2
55,11,1,3,5
55,14,1,2,1
55,14,1,3,3
55,18,0,4,1
55,18,1,3,2
55,18,1,4,2
55,18,0,3,1
55,14,0,3,1
55,14,1,4,2
55,11,1,4,3
55,6,1,2,1
55,1,0,3,1
55,1,1,4,3
55,1,1,2,2
56,4,1,3,2
56,4,1,2,1
56,7,1,3,1
56,7,1,2,2
56,12,1,2,2
56,12,0,4,2
56,12,1,3,3
56,15,0,4,5
56,15,1,3,5
56,18,1,3,3
56,18,0,4,5
56,18,1,4,3
56,18,1,2,3
56,18,0,3,3
56,15,1,2,3
56,15,0,3,3
56,12,0,3,1
56,12,1,4,3
56,7,1,4,3
56,7,0,3,2
56,4,1,4,3
56,4,0,3,2
56,4,1,2,3
57,0,1,4,5
57,8,1,4,4
57,12,1,2,1
57,14,1,2,4
57,19,1,2,2
57,19,0,3,2
57,19,1,3,1
57,19,0,4,1
57,19,1,2,1
57,14,1,3,2
57,14,1,2,2
57,14,0,4,2
57,12,0,4,1
57,12,1,3,1
57,8,1,3,2
57,8,1,2,2
57,8,0,4,3
57,0,0,4,3
57,0,1,2,3
58,2,1,2,5
58,2,1,3,5
58,7,0,4,2
58,7,1,2,1
58,7,1,3,2
58,9,1,2,3
58,9,0,4,3
58,13,1,3,5
58,13,1,2,3
58,13,0,4,3
58,17,1,3,3
58,13,1,4,3
58,9,1,4,3
58,9,0,3,3
58,7,1,4,3
58,2,0,3,3
58,2,1,2,3
58,2,1,4,3
59,1,1,3,3
59,1,0,2,3
59,1,1,4,3
59,8,1,3,4
59,8,0,2,4
59,9,0,2,2
59,9,1,4,3
59,15,1,4,3
59,15,1,3,3
59,17,1,3,3
59,17,0,2,2
59,17,1,4,2
59,17,0,3,1
59,17,1,2,1
59,17,1,4,1
59,15,0,3,3
59,15,1,2,2
59,8,0,3,3
59,8,1,4,3
59,1,1,2,3
59,1,0,3,2
60,4,1,4,5
60,4,1,3,3
60,7,1,3,3
60,7,1,4,3
60,10,0,2,2
60,10,1,3,3
60,10,1,4,4
60,15,1,4,3
60,18,0,2,3
60,18,1,3,3
60,18,1,4,3
60,18,0,4,3
60,18,1,3,2
60,18,1,2,2
60,15,0,4,3
60,10,1,2,3
60,7,1,3,2
60,4,0,4,3
61,5,1,2,1
61,5,1,3,3
61,5,0,4,1
61,6,1,2,3
61,6,1,3,4
61,10,0,4,3
61,10,1,2,2
61,10,1,3,4
61,13,0,4,5
61,13,1,2,5
61,13,1,3,5
61,18,1,2,3
61,18,1,3,4
